year,month,day_of_month,day_of_week,fl_date,mkt_unique_carrier,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,dep_del15,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_del15,crs_elapsed_time,actual_elapsed_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,origin_ca,is_weekday,external_cause,TMAX,TMIN,TAVG,PRCP,AWND,WSF2,WT01,WT08
2020,6,1,1,2020-06-01,UA,14679,14771,800,754.0,-6.0,0.0,19.0,4.0,948,919.0,-29.0,0.0,108.0,85.0,447.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,HA,12173,14771,1515,1524.0,9.0,0.0,13.0,6.0,2320,2330.0,10.0,0.0,305.0,306.0,2398.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,14107,14771,1445,1444.0,-1.0,0.0,11.0,4.0,1657,1632.0,-25.0,0.0,132.0,108.0,651.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,WN,10800,14771,1200,1155.0,-5.0,0.0,7.0,3.0,1325,1255.0,-30.0,0.0,85.0,60.0,326.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,11292,14771,1830,1818.0,-12.0,0.0,11.0,4.0,2020,1941.0,-39.0,0.0,170.0,143.0,967.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,14689,14771,800,751.0,-9.0,0.0,7.0,4.0,916,843.0,-33.0,0.0,76.0,52.0,262.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,12892,14771,1445,1442.0,-3.0,0.0,10.0,3.0,1622,1545.0,-37.0,0.0,97.0,63.0,337.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,13930,14771,700,650.0,-10.0,0.0,17.0,4.0,948,909.0,-39.0,0.0,288.0,259.0,1846.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,10157,14771,1530,1520.0,-10.0,0.0,2.0,2.0,1644,1609.0,-35.0,0.0,74.0,49.0,250.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,14262,14771,1500,1448.0,-12.0,0.0,10.0,3.0,1645,1606.0,-39.0,0.0,105.0,78.0,421.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,DL,14747,14771,915,907.0,-8.0,0.0,10.0,15.0,1131,1112.0,-19.0,0.0,136.0,125.0,679.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,B6,12478,14771,1550,1602.0,12.0,0.0,11.0,3.0,1944,1852.0,-52.0,0.0,414.0,350.0,2586.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,DL,12892,14771,745,737.0,-8.0,0.0,10.0,3.0,904,838.0,-26.0,0.0,79.0,61.0,337.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,13930,14771,1800,1751.0,-9.0,0.0,36.0,3.0,2045,2037.0,-8.0,0.0,285.0,286.0,1846.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,12889,14771,800,755.0,-5.0,0.0,13.0,4.0,947,917.0,-30.0,0.0,107.0,82.0,414.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,AS,14747,14771,1505,1510.0,5.0,0.0,11.0,3.0,1718,1703.0,-15.0,0.0,133.0,113.0,679.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,AS,12889,14771,1855,1849.0,-6.0,0.0,18.0,4.0,2035,2016.0,-19.0,0.0,100.0,87.0,414.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,12173,14771,2330,19.0,49.0,1.0,17.0,3.0,723,817.0,54.0,1.0,293.0,298.0,2398.0,49.0,0.0,5.0,0.0,0.0,0,1,1,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,11618,14771,1735,1723.0,-12.0,0.0,25.0,4.0,2044,2032.0,-12.0,0.0,369.0,369.0,2565.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,AS,12889,14771,1500,1458.0,-2.0,0.0,11.0,8.0,1640,1624.0,-16.0,0.0,100.0,86.0,414.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,10713,14771,1540,1535.0,-5.0,0.0,14.0,4.0,1637,1629.0,-8.0,0.0,117.0,114.0,522.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,10800,14771,800,758.0,-2.0,0.0,9.0,3.0,934,901.0,-33.0,0.0,94.0,63.0,326.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,AA,14107,14771,1015,1003.0,-12.0,0.0,12.0,15.0,1227,1204.0,-23.0,0.0,132.0,121.0,651.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,B6,14893,14771,1315,1303.0,-12.0,0.0,8.0,4.0,1418,1343.0,-35.0,0.0,63.0,40.0,86.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,UA,10157,14771,815,811.0,-4.0,0.0,7.0,4.0,924,909.0,-15.0,0.0,69.0,58.0,250.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,WN,12892,14771,1420,1420.0,0.0,0.0,6.0,3.0,1550,1519.0,-31.0,0.0,90.0,59.0,337.0,,,,,,1,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,1,1,2020-06-01,AS,12478,14771,1810,1805.0,-5.0,0.0,20.0,5.0,2140,2105.0,-35.0,0.0,390.0,360.0,2586.0,,,,,,0,1,0,72.0,55.0,62.0,0.0,12.1,23.9,1,1.0
2020,6,2,2,2020-06-02,AS,14908,14771,1630,1623.0,-7.0,0.0,9.0,3.0,1756,1733.0,-23.0,0.0,86.0,70.0,372.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AA,11057,14771,2015,2010.0,-5.0,0.0,14.0,9.0,2253,2221.0,-32.0,0.0,338.0,311.0,2296.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,10721,14771,1300,1252.0,-8.0,0.0,12.0,6.0,1641,1602.0,-39.0,0.0,401.0,370.0,2704.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AS,12889,14771,1500,1452.0,-8.0,0.0,13.0,3.0,1640,1613.0,-27.0,0.0,100.0,81.0,414.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,10561,14771,800,750.0,-10.0,0.0,16.0,4.0,915,853.0,-22.0,0.0,75.0,63.0,238.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,13891,14771,1445,1439.0,-6.0,0.0,9.0,5.0,1621,1546.0,-35.0,0.0,96.0,67.0,363.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AA,11298,14771,1851,1851.0,0.0,0.0,22.0,5.0,2049,2034.0,-15.0,0.0,238.0,223.0,1464.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AA,11298,14771,1235,1231.0,-4.0,0.0,15.0,6.0,1431,1402.0,-29.0,0.0,236.0,211.0,1464.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AS,14747,14771,1705,1704.0,-1.0,0.0,19.0,3.0,1918,1904.0,-14.0,0.0,133.0,120.0,679.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,WN,14679,14771,1515,1510.0,-5.0,0.0,10.0,3.0,1650,1624.0,-26.0,0.0,95.0,74.0,447.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,13476,14771,1545,1535.0,-10.0,0.0,10.0,4.0,1641,1606.0,-35.0,0.0,56.0,31.0,77.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,WN,14107,14771,1850,1846.0,-4.0,0.0,5.0,3.0,2055,2022.0,-33.0,0.0,125.0,96.0,651.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,WN,12889,14771,1745,1742.0,-3.0,0.0,11.0,5.0,1920,1858.0,-22.0,0.0,95.0,76.0,414.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,B6,12478,14771,1550,1543.0,-7.0,0.0,14.0,4.0,1944,1839.0,-65.0,0.0,414.0,356.0,2586.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,WN,14679,14771,1955,1948.0,-7.0,0.0,8.0,3.0,2130,2057.0,-33.0,0.0,95.0,69.0,447.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AS,14057,14771,1230,1221.0,-9.0,0.0,33.0,3.0,1420,1419.0,-1.0,0.0,110.0,118.0,550.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AS,12478,14771,1810,1801.0,-9.0,0.0,15.0,4.0,2140,2051.0,-49.0,0.0,390.0,350.0,2586.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,AS,14747,14771,1140,1136.0,-4.0,0.0,15.0,4.0,1359,1334.0,-25.0,0.0,139.0,118.0,679.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,DL,11433,14771,850,846.0,-4.0,0.0,11.0,4.0,1047,1026.0,-21.0,0.0,297.0,280.0,2079.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,14262,14771,1500,1452.0,-8.0,0.0,9.0,2.0,1645,1606.0,-39.0,0.0,105.0,74.0,421.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,DL,13487,14771,1030,1028.0,-2.0,0.0,12.0,4.0,1228,1217.0,-11.0,0.0,238.0,229.0,1589.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,14893,14771,830,825.0,-5.0,0.0,8.0,5.0,917,906.0,-11.0,0.0,47.0,41.0,86.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,WN,13891,14771,1715,1709.0,-6.0,0.0,6.0,4.0,1840,1810.0,-30.0,0.0,85.0,61.0,363.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,14747,14771,715,710.0,-5.0,0.0,19.0,4.0,944,909.0,-35.0,0.0,149.0,119.0,679.0,,,,,,0,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,2,2,2020-06-02,UA,14487,14771,830,824.0,-6.0,0.0,4.0,3.0,940,919.0,-21.0,0.0,70.0,55.0,199.0,,,,,,1,1,0,87.0,56.0,65.0,0.0,10.1,23.9,0,1.0
2020,6,3,3,2020-06-03,AS,14262,14771,1400,1357.0,-3.0,0.0,11.0,3.0,1535,1520.0,-15.0,0.0,95.0,83.0,421.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,B6,12478,14771,1550,1544.0,-6.0,0.0,13.0,4.0,1944,1841.0,-63.0,0.0,414.0,357.0,2586.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,UA,14689,14771,800,750.0,-10.0,0.0,7.0,8.0,916,846.0,-30.0,0.0,76.0,56.0,262.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,WN,14679,14771,1955,1954.0,-1.0,0.0,9.0,4.0,2130,2110.0,-20.0,0.0,95.0,76.0,447.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,AA,11057,14771,2015,2008.0,-7.0,0.0,13.0,8.0,2253,2235.0,-18.0,0.0,338.0,327.0,2296.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,UA,13930,14771,1800,1754.0,-6.0,0.0,15.0,4.0,2045,2042.0,-3.0,0.0,285.0,288.0,1846.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,AS,14262,14771,830,820.0,-10.0,0.0,13.0,5.0,1004,943.0,-21.0,0.0,94.0,83.0,421.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,UA,14679,14771,800,754.0,-6.0,0.0,12.0,3.0,948,920.0,-28.0,0.0,108.0,86.0,447.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,DL,10397,14771,944,942.0,-2.0,0.0,12.0,4.0,1145,1123.0,-22.0,0.0,301.0,281.0,2139.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,AA,11298,14771,1040,1034.0,-6.0,0.0,13.0,6.0,1236,1202.0,-34.0,0.0,236.0,208.0,1464.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,DL,14747,14771,1930,1926.0,-4.0,0.0,11.0,4.0,2131,2121.0,-10.0,0.0,121.0,115.0,679.0,,,,,,0,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,HA,12173,14771,1515,1517.0,2.0,0.0,15.0,12.0,2320,2340.0,20.0,1.0,305.0,323.0,2398.0,20.0,0.0,0.0,0.0,0.0,0,1,1,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,AS,14908,14771,1630,1620.0,-10.0,0.0,7.0,4.0,1756,1734.0,-22.0,0.0,86.0,74.0,372.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,UA,10800,14771,800,750.0,-10.0,0.0,17.0,4.0,934,903.0,-31.0,0.0,94.0,73.0,326.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,3,3,2020-06-03,DL,12892,14771,1955,1952.0,-3.0,0.0,7.0,4.0,2110,2053.0,-17.0,0.0,75.0,61.0,337.0,,,,,,1,1,0,89.0,58.0,70.0,0.0,11.4,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,14057,14771,1500,1455.0,-5.0,0.0,8.0,3.0,1644,1631.0,-13.0,0.0,104.0,96.0,550.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,13930,14771,1835,1829.0,-6.0,0.0,12.0,3.0,2113,2055.0,-18.0,0.0,278.0,266.0,1846.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,12264,14771,1742,1739.0,-3.0,0.0,12.0,4.0,2033,2030.0,-3.0,0.0,351.0,351.0,2419.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,DL,14869,14771,930,922.0,-8.0,0.0,20.0,4.0,1026,1023.0,-3.0,0.0,116.0,121.0,599.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,14679,14771,1520,1512.0,-8.0,0.0,9.0,4.0,1646,1628.0,-18.0,0.0,86.0,76.0,447.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,DL,14747,14771,1930,1928.0,-2.0,0.0,10.0,3.0,2131,2125.0,-6.0,0.0,121.0,117.0,679.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AS,12892,14771,700,654.0,-6.0,0.0,13.0,4.0,830,802.0,-28.0,0.0,90.0,68.0,337.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AS,14057,14771,1230,1226.0,-4.0,0.0,14.0,3.0,1420,1411.0,-9.0,0.0,110.0,105.0,550.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,15376,14771,1435,1429.0,-6.0,0.0,13.0,4.0,1645,1630.0,-15.0,0.0,130.0,121.0,751.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,12889,14771,1515,1510.0,-5.0,0.0,13.0,4.0,1647,1634.0,-13.0,0.0,92.0,84.0,414.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,WN,14107,14771,1850,1846.0,-4.0,0.0,10.0,2.0,2055,2027.0,-28.0,0.0,125.0,101.0,651.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,DL,14869,14771,2059,2048.0,-11.0,0.0,15.0,4.0,2157,2140.0,-17.0,0.0,118.0,112.0,599.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,B6,11697,14771,1925,1918.0,-7.0,0.0,11.0,8.0,2232,2216.0,-16.0,0.0,367.0,358.0,2584.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AS,14908,14771,1155,1145.0,-10.0,0.0,11.0,4.0,1325,1257.0,-28.0,0.0,90.0,72.0,372.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,10157,14771,815,813.0,-2.0,0.0,13.0,4.0,921,920.0,-1.0,0.0,66.0,67.0,250.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,F9,11292,14771,2216,2207.0,-9.0,0.0,19.0,13.0,2359,2354.0,-5.0,0.0,163.0,167.0,967.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AS,14747,14771,1705,1735.0,30.0,1.0,12.0,3.0,1918,1932.0,14.0,0.0,133.0,117.0,679.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,14689,14771,1548,1543.0,-5.0,0.0,10.0,3.0,1655,1638.0,-17.0,0.0,67.0,55.0,262.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AS,12889,14771,1855,1846.0,-9.0,0.0,11.0,3.0,2035,2007.0,-28.0,0.0,100.0,81.0,414.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,UA,12889,14771,800,755.0,-5.0,0.0,15.0,3.0,937,923.0,-14.0,0.0,97.0,88.0,414.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,AA,14107,14771,1015,1004.0,-11.0,0.0,14.0,8.0,1223,1203.0,-20.0,0.0,128.0,119.0,651.0,,,,,,0,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,4,4,2020-06-04,WN,12892,14771,1420,1428.0,8.0,0.0,9.0,4.0,1550,1531.0,-19.0,0.0,90.0,63.0,337.0,,,,,,1,1,0,79.0,55.0,66.0,0.0,11.6,28.0,0,1.0
2020,6,5,5,2020-06-05,DL,14747,14771,1930,2015.0,45.0,1.0,8.0,3.0,2131,2210.0,39.0,1.0,121.0,115.0,679.0,39.0,0.0,0.0,0.0,0.0,0,1,1,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,14487,14771,830,826.0,-4.0,0.0,6.0,4.0,933,924.0,-9.0,0.0,63.0,58.0,199.0,,,,,,1,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,14107,14771,800,755.0,-5.0,0.0,17.0,4.0,959,951.0,-8.0,0.0,119.0,116.0,651.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,14869,14771,815,812.0,-3.0,0.0,15.0,8.0,916,915.0,-1.0,0.0,121.0,123.0,599.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,13930,14771,700,654.0,-6.0,0.0,13.0,4.0,941,924.0,-17.0,0.0,281.0,270.0,1846.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,WN,10800,14771,1200,1152.0,-8.0,0.0,16.0,3.0,1325,1300.0,-25.0,0.0,85.0,68.0,326.0,,,,,,1,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,11618,14771,630,626.0,-4.0,0.0,14.0,6.0,949,919.0,-30.0,0.0,379.0,353.0,2565.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,AA,13303,14771,2021,2020.0,-1.0,0.0,19.0,6.0,2325,2321.0,-4.0,0.0,364.0,361.0,2585.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,WN,12889,14771,1745,1742.0,-3.0,0.0,11.0,4.0,1920,1904.0,-16.0,0.0,95.0,82.0,414.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,14057,14771,745,742.0,-3.0,0.0,10.0,3.0,935,925.0,-10.0,0.0,110.0,103.0,550.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,DL,14869,14771,930,923.0,-7.0,0.0,12.0,4.0,1026,1015.0,-11.0,0.0,116.0,112.0,599.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,15023,14771,845,838.0,-7.0,0.0,10.0,4.0,923,921.0,-2.0,0.0,38.0,43.0,66.0,,,,,,1,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,B6,14893,14771,1315,1306.0,-9.0,0.0,10.0,6.0,1418,1351.0,-27.0,0.0,63.0,45.0,86.0,,,,,,1,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,WN,11292,14771,900,859.0,-1.0,0.0,9.0,4.0,1040,1026.0,-14.0,0.0,160.0,147.0,967.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,DL,12478,14771,810,805.0,-5.0,0.0,16.0,4.0,1129,1111.0,-18.0,0.0,379.0,366.0,2586.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,11618,14771,1315,1307.0,-8.0,0.0,13.0,5.0,1620,1603.0,-17.0,0.0,365.0,356.0,2565.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,WN,14107,14771,1850,1842.0,-8.0,0.0,6.0,3.0,2055,2021.0,-34.0,0.0,125.0,99.0,651.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,5,5,2020-06-05,UA,12264,14771,1742,1741.0,-1.0,0.0,18.0,3.0,2033,2020.0,-13.0,0.0,351.0,339.0,2419.0,,,,,,0,1,0,64.0,55.0,60.0,0.0,15.7,36.9,0,1.0
2020,6,6,6,2020-06-06,B6,12478,14771,800,751.0,-9.0,0.0,12.0,6.0,1107,1051.0,-16.0,0.0,367.0,360.0,2586.0,,,,,,0,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,UA,12892,14771,1955,1946.0,-9.0,0.0,11.0,2.0,2129,2058.0,-31.0,0.0,94.0,72.0,337.0,,,,,,1,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,UA,14262,14771,1500,1450.0,-10.0,0.0,11.0,3.0,1631,1618.0,-13.0,0.0,91.0,88.0,421.0,,,,,,1,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,AS,12892,14771,1945,1944.0,-1.0,0.0,10.0,4.0,2115,2058.0,-17.0,0.0,90.0,74.0,337.0,,,,,,1,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,F9,11292,14771,1645,1645.0,0.0,0.0,26.0,9.0,1829,1843.0,14.0,0.0,164.0,178.0,967.0,,,,,,0,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,HA,12173,14771,1515,1509.0,-6.0,0.0,13.0,6.0,2320,2305.0,-15.0,0.0,305.0,296.0,2398.0,,,,,,0,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,AS,14057,14771,700,653.0,-7.0,0.0,16.0,3.0,850,841.0,-9.0,0.0,110.0,108.0,550.0,,,,,,0,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
2020,6,6,6,2020-06-06,AS,14747,14771,930,927.0,-3.0,0.0,19.0,2.0,1140,1134.0,-6.0,0.0,130.0,127.0,679.0,,,,,,0,0,0,66.0,55.0,59.0,0.0,19.5,33.1,0,1.0
